dia,hora,velocidade,latitude,longitude,altitude,satelites,xg,yg,zg,x,y,z
90915,19381900,0.00,0.00000,0.00000,0.00,0,-0.25,0.16,0.92,-1520,-1848,-1794
90915,19381900,0.00,0.00000,0.00000,0.00,0,-0.25,0.16,0.92,-1520,-1848,-1794
90915,19382100,0.00,0.00000,0.00000,0.00,0,-0.23,0.21,0.93,-1520,-1848,-1794
90915,19382100,0.00,0.00000,0.00000,0.00,0,-0.25,0.22,0.90,-1520,-1848,-1794
90915,19382100,0.00,0.00000,0.00000,0.00,0,-0.24,0.11,0.90,-1520,-1848,-1794
90915,19382100,0.00,0.00000,0.00000,0.00,0,-0.24,0.22,0.95,-1520,-1848,-1794
90915,19382100,0.00,0.00000,0.00000,0.00,0,-0.18,0.24,0.95,-1520,-1848,-1794
90915,19382100,0.00,0.00000,0.00000,0.00,0,-0.20,0.15,0.86,-1520,-1848,-1794
90915,19382100,0.00,0.00000,0.00000,0.00,0,-0.26,0.19,0.95,-1520,-1848,-1794
90915,19382100,0.00,0.00000,0.00000,0.00,0,-0.26,0.16,0.88,-1520,-1848,-1794
90915,19382200,0.00,0.00000,0.00000,0.00,0,-0.22,0.22,0.93,-1520,-1848,-1794
90915,19382200,0.00,0.00000,0.00000,0.00,0,-0.21,0.18,0.82,-1520,-1848,-1794
90915,19382200,0.00,0.00000,0.00000,0.00,0,-0.23,0.21,0.95,-1520,-1848,-1794
90915,19382200,0.00,0.00000,0.00000,0.00,0,-0.27,0.15,0.90,-1520,-1848,-1794
90915,19382200,0.00,0.00000,0.00000,0.00,0,-0.26,0.14,0.91,-1520,-1848,-1794
90915,19382200,0.00,0.00000,0.00000,0.00,0,-0.22,0.17,0.94,-1520,-1848,-1794
90915,19382200,0.00,0.00000,0.00000,0.00,0,-0.14,0.13,0.90,-1520,-1848,-1794
90915,19382200,0.00,0.00000,0.00000,0.00,0,-0.23,0.14,0.89,-1520,-1848,-1794
90915,19382300,0.00,0.00000,0.00000,0.00,0,-0.20,0.11,0.91,-1520,-1848,-1794
90915,19382300,0.00,0.00000,0.00000,0.00,0,-0.21,0.09,0.90,-1520,-1848,-1794
90915,19382300,0.00,0.00000,0.00000,0.00,0,-0.25,0.13,0.95,-1520,-1848,-1794
90915,19382300,0.00,0.00000,0.00000,0.00,0,-0.23,0.12,0.93,-1520,-1848,-1794
90915,19382300,0.00,0.00000,0.00000,0.00,0,-0.20,0.10,0.91,-1520,-1848,-1794
90915,19382300,0.00,0.00000,0.00000,0.00,0,-0.18,0.10,0.95,-1520,-1848,-1794
90915,19382300,0.00,0.00000,0.00000,0.00,0,-0.20,0.14,0.96,-1520,-1848,-1794
90915,19382300,0.00,0.00000,0.00000,0.00,0,-0.19,0.11,0.90,-1520,-1848,-1794
90915,19382400,0.00,0.00000,0.00000,0.00,0,-0.22,0.18,0.91,-1520,-1848,-1794
90915,19382400,0.00,0.00000,0.00000,0.00,0,-0.20,0.15,0.90,-1520,-1848,-1794
90915,19382400,0.00,0.00000,0.00000,0.00,0,-0.23,0.17,0.96,-1520,-1848,-1794
90915,19382400,0.00,0.00000,0.00000,0.00,0,-0.21,0.16,0.95,-1520,-1848,-1794
90915,19382400,0.00,0.00000,0.00000,0.00,0,-0.21,0.14,0.91,-1520,-1848,-1794
90915,19382400,0.00,0.00000,0.00000,0.00,0,-0.24,0.15,0.93,-1520,-1848,-1794
90915,19382400,0.00,0.00000,0.00000,0.00,0,-0.24,0.16,0.97,-1520,-1848,-1794
90915,19382400,0.00,0.00000,0.00000,0.00,0,-0.21,0.14,0.94,-1520,-1848,-1794
90915,19382500,0.00,0.00000,0.00000,0.00,0,-0.23,0.22,0.89,-1520,-1848,-1794
90915,19382500,0.00,0.00000,0.00000,0.00,0,-0.22,0.18,0.88,-1520,-1848,-1794
90915,19382500,0.00,0.00000,0.00000,0.00,0,-0.23,0.21,0.89,-1520,-1848,-1794
90915,19382500,0.00,0.00000,0.00000,0.00,0,-0.26,0.23,0.89,-1520,-1848,-1794
90915,19382500,0.00,0.00000,0.00000,0.00,0,-0.24,0.23,0.91,-1520,-1848,-1794
90915,19382500,0.00,0.00000,0.00000,0.00,0,-0.25,0.22,0.90,-1520,-1848,-1794
90915,19382500,0.00,0.00000,0.00000,0.00,0,-0.23,0.21,0.88,-1520,-1848,-1794
90915,19382500,0.00,0.00000,0.00000,0.00,0,-0.24,0.21,0.91,-1520,-1848,-1794
90915,19382600,0.00,0.00000,0.00000,0.00,0,-0.25,0.22,0.91,-1520,-1848,-1794
90915,19382600,0.00,0.00000,0.00000,0.00,0,-0.25,0.23,0.94,-1520,-1848,-1794
90915,19382600,0.00,0.00000,0.00000,0.00,0,-0.23,0.20,0.87,-1520,-1848,-1794
90915,19382600,0.00,0.00000,0.00000,0.00,0,-0.22,0.19,0.86,-1520,-1848,-1794
90915,19382600,0.00,0.00000,0.00000,0.00,0,-0.24,0.20,0.90,-1520,-1848,-1794
90915,19382600,0.00,0.00000,0.00000,0.00,0,-0.21,0.21,0.91,-1520,-1848,-1794
90915,19382600,0.00,0.00000,0.00000,0.00,0,-0.24,0.20,0.94,-1520,-1848,-1794
90915,19382600,0.00,0.00000,0.00000,0.00,0,-0.24,0.21,0.91,-1520,-1848,-1794
90915,19382650,0.00,0.00000,0.00000,0.00,0,-0.25,0.23,0.91,-1520,-1848,-1794
90915,19382650,0.00,0.00000,0.00000,0.00,0,-0.25,0.23,0.91,-1520,-1848,-179490915,19382650,0.00,0.00000,0.00000,0.00,0,-0.22,0.23,0.92,-1520,-1848,-1794
90915,19382650,0.00,0.00000,0.00000,0.00,0,-0.25,0.23,0.91,-1520,-1848,-179490915,19382650,0.00,0.00000,0.00000,0.00,0,-0.22,0.23,0.92,-1520,-1848,-179490915,19382650,0.00,0.00000,0.00000,0.00,3,-0.24,0.23,0.90,-1520,-1848,-1794
90915,19382650,0.00,0.00000,0.00000,0.00,3,-0.23,0.20,0.88,-1520,-1848,-1794
90915,19382650,0.00,0.00000,0.00000,0.00,3,-0.21,0.19,0.91,-1520,-1848,-1794
90915,19382700,0.00,0.00000,0.00000,0.00,3,-0.24,0.23,0.92,-1520,-1848,-1794
90915,19382700,0.00,0.00000,0.00000,0.00,3,-0.24,0.23,0.92,-1520,-1848,-179490915,19382700,0.00,0.00000,0.00000,0.00,3,-0.25,0.23,0.94,-1520,-1848,-1794
90915,19382700,0.00,0.00000,0.00000,0.00,3,-0.24,0.23,0.92,-1520,-1848,-179490915,19382700,0.00,0.00000,0.00000,0.00,3,-0.25,0.23,0.94,-1520,-1848,-179490915,19382700,0.00,0.00000,0.00000,0.00,4,-0.24,0.20,0.91,-1520,-1848,-1794
90915,19382700,0.00,0.00000,0.00000,0.00,4,-0.24,0.19,0.91,-1520,-1848,-1794
90915,19382700,0.00,0.00000,0.00000,0.00,4,-0.25,0.23,0.93,-1520,-1848,-1794
90915,19382800,0.00,0.00000,0.00000,0.00,4,-0.23,0.20,0.88,-1520,-1848,-1794
90915,19382800,0.00,0.00000,0.00000,0.00,4,-0.23,0.20,0.88,-1520,-1848,-179490915,19382800,0.00,0.00000,0.00000,0.00,4,-0.25,0.23,0.94,-1520,-1848,-1794
90915,19382800,0.00,0.00000,0.00000,0.00,4,-0.23,0.20,0.88,-1520,-1848,-179490915,19382800,0.00,0.00000,0.00000,0.00,4,-0.25,0.23,0.94,-1520,-1848,-179490915,19382800,0.00,0.00000,0.00000,0.00,4,-0.23,0.22,0.90,-1520,-1848,-1794
90915,19382800,0.00,0.00000,0.00000,0.00,4,-0.23,0.22,0.88,-1520,-1848,-1794
90915,19382800,0.00,0.00000,0.00000,0.00,4,-0.23,0.25,0.92,-1520,-1848,-1794
90915,19382900,0.00,0.00000,0.00000,0.00,4,-0.24,0.23,0.92,-1520,-1848,-1794
90915,19382900,0.00,0.00000,0.00000,0.00,4,-0.24,0.23,0.92,-1520,-1848,-179490915,19382900,0.00,0.00000,0.00000,0.00,4,-0.23,0.20,0.91,-1520,-1848,-1794
90915,19382900,0.00,0.00000,0.00000,0.00,4,-0.24,0.23,0.92,-1520,-1848,-179490915,19382900,0.00,0.00000,0.00000,0.00,4,-0.23,0.20,0.91,-1520,-1848,-179490915,19382900,0.00,0.00000,0.00000,0.00,4,-0.23,0.23,0.87,-1520,-1848,-1794
90915,19382900,0.00,0.00000,0.00000,0.00,4,-0.26,0.29,0.86,-1520,-1848,-1794
90915,19382900,0.00,0.00000,0.00000,0.00,4,-0.30,0.27,0.88,-1520,-1848,-1794
90915,19383000,0.00,0.00000,0.00000,0.00,4,-0.23,0.15,0.95,-1520,-1848,-1794
90915,19383000,0.00,0.00000,0.00000,0.00,4,-0.21,0.16,0.86,-1520,-1848,-1794
90915,19383000,0.00,0.00000,0.00000,0.00,4,-0.19,0.16,0.96,-1520,-1848,-1794
90915,19383000,0.00,0.00000,0.00000,0.00,4,-0.23,0.20,0.92,-1520,-1848,-1794
90915,19383000,0.00,0.00000,0.00000,0.00,4,-0.22,0.20,0.87,-1520,-1848,-1794
90915,19383000,0.00,0.00000,0.00000,0.00,4,-0.21,0.22,0.91,-1520,-1848,-1794
90915,19383000,0.00,0.00000,0.00000,0.00,4,-0.24,0.19,0.91,-1520,-1848,-1794
90915,19383000,0.00,0.00000,0.00000,0.00,4,-0.26,0.23,0.88,-1520,-1848,-1794
90915,19383100,0.00,0.00000,0.00000,0.00,4,-0.31,0.34,0.91,-1520,-1848,-1794
90915,19383100,0.00,0.00000,0.00000,0.00,4,-0.24,0.27,0.84,-1520,-1848,-1794
90915,19383100,0.00,0.00000,0.00000,0.00,5,-0.25,0.33,0.87,-1520,-1848,-1794
90915,19383100,0.00,0.00000,0.00000,0.00,5,-0.27,0.34,0.85,-1520,-1848,-1794
90915,19383100,0.00,0.00000,0.00000,0.00,5,-0.27,0.30,0.84,-1520,-1848,-1794
90915,19383100,0.00,0.00000,0.00000,0.00,5,-0.29,0.33,0.89,-1520,-1848,-1794
90915,19383100,0.00,0.00000,0.00000,0.00,5,-0.30,0.35,0.83,-1520,-1848,-1794
90915,19383100,0.00,0.00000,0.00000,0.00,5,-0.23,0.35,0.89,-1520,-1848,-1794
90915,19383200,0.00,0.00000,0.00000,0.00,5,-0.34,0.31,0.77,-1520,-1848,-1794
90915,19383200,0.00,0.00000,0.00000,0.00,5,-0.34,0.29,0.77,-1520,-1848,-1794
90915,19383200,0.00,0.00000,0.00000,0.00,5,-0.33,0.27,0.90,-1520,-1848,-1794
90915,19383200,0.00,0.00000,0.00000,0.00,5,-0.29,0.21,0.84,-1520,-1848,-1794
90915,19383200,0.00,0.00000,0.00000,0.00,5,-0.27,0.20,0.89,-1520,-1848,-1794
90915,19383200,0.00,0.00000,0.00000,0.00,5,-0.27,0.21,0.86,-1520,-1848,-1794
90915,19383200,0.00,0.00000,0.00000,0.00,5,-0.25,0.20,0.95,-1520,-1848,-1794
90915,19383200,0.00,0.00000,0.00000,0.00,5,-0.17,0.19,0.94,-1520,-1848,-1794
90915,19383300,0.00,0.00000,0.00000,0.00,5,-0.29,0.16,0.88,-1520,-1848,-1794
90915,19383300,0.00,0.00000,0.00000,0.00,5,-0.28,0.12,0.89,-1520,-1848,-1794
90915,19383300,0.00,0.00000,0.00000,0.00,6,-0.23,0.09,0.93,-1520,-1848,-1794
90915,19383300,0.00,0.00000,0.00000,0.00,6,-0.21,0.14,0.93,-1520,-1848,-1794
90915,19383300,0.00,0.00000,0.00000,0.00,6,-0.16,0.15,0.89,-1520,-1848,-1794
90915,19383300,0.00,0.00000,0.00000,0.00,6,-0.22,0.18,0.86,-1520,-1848,-1794
90915,19383300,0.00,0.00000,0.00000,0.00,6,-0.25,0.13,0.88,-1520,-1848,-1794
90915,19383300,0.00,0.00000,0.00000,0.00,6,-0.19,0.13,0.89,-1520,-1848,-1794
90915,19383400,11.59,-7.06648,-34.84211,0.00,6,-0.20,0.14,0.94,-1520,-1848,-1794
90915,19383400,11.59,-7.06648,-34.84211,0.00,6,-0.19,0.13,0.91,-1520,-1848,-1794
90915,19383400,11.59,-7.06648,-34.84211,2.00,7,-0.11,0.18,0.94,-1520,-1848,-1794
90915,19383400,11.59,-7.06648,-34.84211,2.00,7,-0.14,0.15,0.89,-1520,-1848,-1794
90915,19383400,11.59,-7.06648,-34.84211,2.00,7,-0.22,0.12,0.88,-1520,-1848,-1794
90915,19383400,11.59,-7.06648,-34.84211,2.00,7,-0.23,0.16,0.88,-1520,-1848,-1794
90915,19383400,11.59,-7.06648,-34.84211,2.00,7,-0.20,0.19,0.92,-1520,-1848,-1794
90915,19383400,11.59,-7.06648,-34.84211,2.00,7,-0.20,0.20,0.93,-1520,-1848,-1794
90915,19383500,9.11,-7.06648,-34.84211,2.00,7,-0.27,0.12,0.86,-1520,-1848,-1794
90915,19383500,9.11,-7.06648,-34.84211,2.00,7,-0.28,0.19,0.90,-1520,-1848,-1794
90915,19383500,9.11,-7.06648,-34.84211,5.90,7,-0.32,0.13,0.97,-1520,-1848,-1794
90915,19383500,9.11,-7.06648,-34.84211,5.90,7,-0.28,0.18,0.95,-1520,-1848,-1794
90915,19383500,9.11,-7.06648,-34.84211,5.90,7,-0.15,0.22,0.93,-1520,-1848,-1794
90915,19383500,9.11,-7.06648,-34.84211,5.90,7,-0.25,0.20,0.84,-1520,-1848,-1794
90915,19383500,9.11,-7.06648,-34.84211,5.90,7,-0.26,0.17,0.81,-1520,-1848,-1794
90915,19383500,9.11,-7.06648,-34.84211,5.90,7,-0.23,0.13,0.92,-1520,-1848,-1794
90915,19383600,7.06,-7.06648,-34.84210,5.90,7,-0.21,0.18,0.92,-1520,-1848,-1794
90915,19383600,7.06,-7.06648,-34.84210,5.90,7,-0.22,0.27,0.93,-1520,-1848,-1794
90915,19383600,7.06,-7.06648,-34.84210,8.00,7,-0.25,0.21,0.94,-1520,-1848,-1794
90915,19383600,7.06,-7.06648,-34.84210,8.00,7,-0.25,0.14,0.91,-1520,-1848,-1794
90915,19383600,7.06,-7.06648,-34.84210,8.00,7,-0.22,0.15,0.86,-1520,-1848,-1794
90915,19383600,7.06,-7.06648,-34.84210,8.00,7,-0.25,0.18,0.95,-1520,-1848,-1794
90915,19383600,7.06,-7.06648,-34.84210,8.00,7,-0.22,0.19,0.91,-1520,-1848,-1794
90915,19383600,7.06,-7.06648,-34.84210,8.00,7,-0.16,0.11,0.93,-1520,-1848,-1794
90915,19383700,7.15,-7.06649,-34.84208,8.00,7,-0.21,0.13,0.89,-1520,-1848,-1794
90915,19383700,7.15,-7.06649,-34.84208,8.00,7,-0.23,0.07,0.93,-1520,-1848,-1794
90915,19383700,7.15,-7.06649,-34.84208,10.70,7,-0.18,0.16,0.96,-1520,-1848,-1794
90915,19383700,7.15,-7.06649,-34.84208,10.70,7,-0.18,0.11,0.93,-1520,-1848,-1794
90915,19383700,7.15,-7.06649,-34.84208,10.70,7,-0.25,0.04,0.89,-1520,-1848,-1794
90915,19383700,7.15,-7.06649,-34.84208,10.70,7,-0.16,0.04,0.96,-1520,-1848,-1794
90915,19383700,7.15,-7.06649,-34.84208,10.70,7,-0.14,0.06,0.98,-1520,-1848,-1794
90915,19383700,7.15,-7.06649,-34.84208,10.70,7,-0.18,0.05,0.99,-1520,-1848,-1794
90915,19383800,6.44,-7.06649,-34.84206,10.70,7,-0.24,0.07,0.91,-1520,-1848,-1794
90915,19383800,6.44,-7.06649,-34.84206,10.70,7,-0.20,0.10,0.92,-1520,-1848,-1794
90915,19383800,6.44,-7.06649,-34.84206,11.70,7,-0.16,0.02,0.90,-1520,-1848,-1794
90915,19383800,6.44,-7.06649,-34.84206,11.70,7,-0.18,0.07,0.96,-1520,-1848,-1794
90915,19383800,6.44,-7.06649,-34.84206,11.70,7,-0.21,0.03,1.00,-1520,-1848,-1794
90915,19383800,6.44,-7.06649,-34.84206,11.70,7,-0.20,0.01,0.95,-1520,-1848,-1794
90915,19383800,6.44,-7.06649,-34.84206,11.70,7,-0.18,0.03,0.90,-1520,-1848,-1794
90915,19383800,6.44,-7.06649,-34.84206,11.70,7,-0.21,0.13,0.96,-1520,-1848,-1794
90915,19383900,2.46,-7.06648,-34.84205,11.70,7,-0.20,0.13,0.85,-1520,-1848,-1794
90915,19383900,2.46,-7.06648,-34.84205,11.70,7,-0.20,0.12,0.92,-1520,-1848,-1794
90915,19383900,2.46,-7.06648,-34.84205,11.60,7,-0.21,0.14,0.90,-1520,-1848,-1794
90915,19383900,2.46,-7.06648,-34.84205,11.60,7,-0.23,0.16,0.95,-1520,-1848,-1794
90915,19383900,2.46,-7.06648,-34.84205,11.60,7,-0.23,0.17,0.94,-1520,-1848,-1794
90915,19383900,2.46,-7.06648,-34.84205,11.60,7,-0.23,0.14,0.91,-1520,-1848,-1794
90915,19383900,2.46,-7.06648,-34.84205,11.60,7,-0.20,0.13,0.89,-1520,-1848,-1794
90915,19383900,2.46,-7.06648,-34.84205,11.60,7,-0.21,0.14,0.91,-1520,-1848,-1794
90915,19384000,0.09,-7.06648,-34.84205,11.60,7,-0.23,0.16,0.93,-1520,-1848,-1794
90915,19384000,0.09,-7.06648,-34.84205,11.60,7,-0.22,0.16,0.95,-1520,-1848,-1794
90915,19384000,0.09,-7.06648,-34.84205,10.80,7,-0.20,0.13,0.89,-1520,-1848,-1794
90915,19384000,0.09,-7.06648,-34.84205,10.80,7,-0.23,0.16,0.95,-1520,-1848,-1794
90915,19384000,0.09,-7.06648,-34.84205,10.80,7,-0.20,0.12,0.89,-1520,-1848,-1794
90915,19384000,0.09,-7.06648,-34.84205,10.80,7,-0.22,0.14,0.93,-1520,-1848,-1794
90915,19384000,0.09,-7.06648,-34.84205,10.80,7,-0.22,0.16,0.92,-1520,-1848,-1794
90915,19384000,0.09,-7.06648,-34.84205,10.80,7,-0.24,0.16,0.93,-1520,-1848,-1794
0,0,0.00,0.00000,0.00000,0.00,0,-0.16,0.14,0.88,-1520,-1848,-1794
0,0,0.00,0.00000,0.00000,0.00,0,-0.21,0.16,0.88,-1520,-1848,-1794
0,0,0.00,0.00000,0.00000,0.00,0,-0.22,0.14,0.87,-1520,-1848,-1794
90915,19384400,0.72,-7.06647,-34.84204,0.00,0,-0.22,0.19,0.94,-1520,-1848,-1794
90915,19384400,0.72,-7.06647,-34.84204,0.00,0,-0.23,0.20,0.91,-1520,-1848,-1794
90915,19384400,0.72,-7.06647,-34.84204,12.00,7,-0.24,0.22,0.90,-1520,-1848,-1794
90915,19384400,0.72,-7.06647,-34.84204,12.00,7,-0.22,0.14,0.94,-1520,-1848,-1794
90915,19384400,0.72,-7.06647,-34.84204,12.00,7,-0.24,0.13,0.92,-1520,-1848,-1794
90915,19384400,0.72,-7.06647,-34.84204,12.00,7,-0.24,0.13,0.96,-1520,-1848,-1794
90915,19384400,0.72,-7.06647,-34.84204,12.00,7,-0.22,0.14,0.93,-1520,-1848,-1794
90915,19384400,0.72,-7.06647,-34.84204,12.00,7,-0.23,0.13,0.94,-1520,-1848,-1794
90915,19384500,1.81,-7.06647,-34.84204,12.00,7,-0.24,0.15,0.88,-1520,-1848,-1794
90915,19384500,1.81,-7.06647,-34.84204,12.00,7,-0.21,0.17,0.93,-1520,-1848,-1794
90915,19384500,1.81,-7.06647,-34.84204,13.40,7,-0.20,0.17,0.88,-1520,-1848,-1794
90915,19384500,1.81,-7.06647,-34.84204,13.40,7,-0.21,0.15,0.89,-1520,-1848,-1794
90915,19384500,1.81,-7.06647,-34.84204,13.40,7,-0.24,0.19,0.88,-1520,-1848,-1794
90915,19384500,1.81,-7.06647,-34.84204,13.40,7,-0.21,0.20,0.91,-1520,-1848,-1794
90915,19384500,1.81,-7.06647,-34.84204,13.40,7,-0.20,0.20,0.87,-1520,-1848,-1794
90915,19384500,1.81,-7.06647,-34.84204,13.40,7,-0.21,0.18,0.89,-1520,-1848,-1794
90915,19384600,1.69,-7.06647,-34.84204,13.40,7,-0.21,0.17,0.90,-1520,-1848,-1794
90915,19384600,1.69,-7.06647,-34.84204,13.40,7,-0.21,0.19,0.95,-1520,-1848,-1794
90915,19384600,1.69,-7.06647,-34.84204,14.00,7,-0.22,0.16,0.91,-1520,-1848,-1794
90915,19384600,1.69,-7.06647,-34.84204,14.00,7,-0.24,0.18,0.92,-1520,-1848,-1794
90915,19384600,1.69,-7.06647,-34.84204,14.00,7,-0.26,0.24,0.92,-1520,-1848,-1794
90915,19384600,1.69,-7.06647,-34.84204,14.00,7,-0.20,0.24,0.85,-1520,-1848,-1794
90915,19384600,1.69,-7.06647,-34.84204,14.00,7,-0.20,0.25,0.87,-1520,-1848,-1794
90915,19384600,1.69,-7.06647,-34.84204,14.00,7,-0.25,0.31,0.94,-1520,-1848,-1794
90915,19384700,0.63,-7.06647,-34.84203,14.00,7,-0.18,0.30,0.91,-1520,-1848,-1794
90915,19384700,0.63,-7.06647,-34.84203,14.00,7,-0.20,0.24,0.91,-1520,-1848,-1794
90915,19384700,0.63,-7.06647,-34.84203,14.20,7,-0.23,0.30,0.89,-1520,-1848,-1794
90915,19384700,0.63,-7.06647,-34.84203,14.20,7,-0.26,0.37,0.91,-1520,-1848,-1794
90915,19384700,0.63,-7.06647,-34.84203,14.20,7,-0.18,0.33,0.90,-1520,-1848,-1794
90915,19384700,0.63,-7.06647,-34.84203,14.20,7,-0.22,0.31,0.96,-1520,-1848,-1794
90915,19384700,0.63,-7.06647,-34.84203,14.20,7,-0.22,0.19,0.82,-1520,-1848,-1794
90915,19384700,0.63,-7.06647,-34.84203,14.20,7,-0.13,0.38,0.91,-1520,-1848,-1794
90915,19384800,2.72,-7.06647,-34.84203,14.20,7,-0.15,0.31,1.01,-1520,-1848,-1794
90915,19384800,2.72,-7.06647,-34.84203,14.20,7,-0.30,0.29,0.86,-1520,-1848,-1794
90915,19384800,2.72,-7.06647,-34.84203,14.20,6,-0.18,0.32,0.86,-1520,-1848,-1794
90915,19384800,2.72,-7.06647,-34.84203,14.20,6,-0.05,0.30,0.97,-1520,-1848,-1794
90915,19384800,2.72,-7.06647,-34.84203,14.20,6,0.04,0.44,0.86,-1520,-1848,-1794
90915,19384800,2.72,-7.06647,-34.84203,14.20,6,-0.19,0.31,0.89,-1520,-1848,-1794
90915,19384800,2.72,-7.06647,-34.84203,14.20,6,-0.10,0.39,0.73,-1520,-1848,-1794
90915,19384800,2.72,-7.06647,-34.84203,14.20,6,-0.26,0.28,0.69,-1520,-1848,-1794
90915,19384900,7.54,-7.06648,-34.84201,14.20,6,-0.16,0.27,1.00,-1520,-1848,-1794
90915,19384900,7.54,-7.06648,-34.84201,14.20,6,0.05,0.35,0.89,-1520,-1848,-1794
90915,19384900,7.54,-7.06648,-34.84201,13.90,7,-0.12,0.35,0.84,-1520,-1848,-1794
90915,19384900,7.54,-7.06648,-34.84201,13.90,7,-0.21,0.44,0.84,-1520,-1848,-1794
90915,19384900,7.54,-7.06648,-34.84201,13.90,7,-0.13,0.33,0.89,-1520,-1848,-1794
90915,19384900,7.54,-7.06648,-34.84201,13.90,7,-0.07,0.44,0.75,-1520,-1848,-1794
90915,19384900,7.54,-7.06648,-34.84201,13.90,7,-0.00,0.29,0.97,-1520,-1848,-1794
90915,19384900,7.54,-7.06648,-34.84201,13.90,7,0.01,0.17,0.77,-1520,-1848,-1794
90915,19385000,9.33,-7.06649,-34.84200,13.90,7,-0.23,0.11,0.89,-1520,-1848,-1794
90915,19385000,9.33,-7.06649,-34.84200,13.90,7,-0.18,0.43,0.70,-1520,-1848,-1794
90915,19385000,9.33,-7.06649,-34.84200,13.40,7,-0.04,0.30,1.39,-1520,-1848,-1794
90915,19385000,9.33,-7.06649,-34.84200,13.40,7,-0.61,0.06,0.57,-1520,-1848,-1794
90915,19385000,9.33,-7.06649,-34.84200,13.40,7,-0.24,0.19,0.57,-1520,-1848,-1794
90915,19385000,9.33,-7.06649,-34.84200,13.40,7,-0.34,0.46,1.25,-1520,-1848,-1794
90915,19385000,9.33,-7.06649,-34.84200,13.40,7,-0.02,-0.01,0.84,-1520,-1848,-1794
90915,19385000,9.33,-7.06649,-34.84200,13.40,7,-0.23,0.37,0.81,-1520,-1848,-1794
90915,19385100,11.48,-7.06651,-34.84198,13.40,7,-0.20,0.51,1.15,-1520,-1848,-1794
90915,19385100,11.48,-7.06651,-34.84198,13.40,7,-0.30,0.38,0.68,-1520,-1848,-1794
90915,19385100,11.48,-7.06651,-34.84198,13.70,7,-0.11,0.41,1.17,-1520,-1848,-1794
90915,19385100,11.48,-7.06651,-34.84198,13.70,7,-0.26,0.26,0.85,-1520,-1848,-1794
90915,19385100,11.48,-7.06651,-34.84198,13.70,7,-0.33,0.37,1.08,-1520,-1848,-1794
90915,19385100,11.48,-7.06651,-34.84198,13.70,7,0.08,0.07,0.59,-1520,-1848,-1794
90915,19385100,11.48,-7.06651,-34.84198,13.70,7,-0.38,0.20,0.72,-1520,-1848,-1794
90915,19385100,11.48,-7.06651,-34.84198,13.70,7,-0.64,0.53,0.83,-1520,-1848,-1794
90915,19385200,11.76,-7.06654,-34.84198,13.70,7,-0.56,0.44,0.85,-1520,-1848,-1794
90915,19385200,11.76,-7.06654,-34.84198,13.70,7,-0.21,0.22,0.92,-1520,-1848,-1794
90915,19385200,11.76,-7.06654,-34.84198,12.90,7,-0.23,0.10,1.18,-1520,-1848,-1794
90915,19385200,11.76,-7.06654,-34.84198,12.90,7,-0.20,0.27,0.69,-1520,-1848,-1794
90915,19385200,11.76,-7.06654,-34.84198,12.90,7,-0.44,0.27,0.50,-1520,-1848,-1794
90915,19385200,11.76,-7.06654,-34.84198,12.90,7,-0.09,0.11,1.10,-1520,-1848,-1794
90915,19385200,11.76,-7.06654,-34.84198,12.90,7,-0.21,0.31,0.82,-1520,-1848,-1794
90915,19385200,11.76,-7.06654,-34.84198,12.90,7,-0.04,0.05,1.22,-1520,-1848,-1794
90915,19385300,13.02,-7.06657,-34.84197,12.90,7,-0.04,0.08,0.94,-1520,-1848,-1794
90915,19385300,13.02,-7.06657,-34.84197,12.90,7,0.02,0.00,0.75,-1520,-1848,-1794
90915,19385300,13.02,-7.06657,-34.84197,12.50,7,-0.30,0.33,0.80,-1520,-1848,-1794
90915,19385300,13.02,-7.06657,-34.84197,12.50,7,-0.08,0.32,0.89,-1520,-1848,-1794
90915,19385300,13.02,-7.06657,-34.84197,12.50,7,-0.31,0.31,0.78,-1520,-1848,-1794
90915,19385300,13.02,-7.06657,-34.84197,12.50,7,0.28,0.00,0.75,-1520,-1848,-1794
90915,19385300,13.02,-7.06657,-34.84197,12.50,7,-0.32,0.11,0.49,-1520,-1848,-1794
90915,19385300,13.02,-7.06657,-34.84197,12.50,7,-0.43,0.38,0.93,-1520,-1848,-1794
90915,19385400,13.70,-7.06660,-34.84196,12.50,7,-0.22,0.47,0.85,-1520,-1848,-1794
90915,19385400,13.70,-7.06660,-34.84196,12.50,7,-0.04,0.20,1.13,-1520,-1848,-1794
90915,19385400,13.70,-7.06660,-34.84196,12.60,7,-0.34,0.05,0.89,-1520,-1848,-1794
90915,19385400,13.70,-7.06660,-34.84196,12.60,7,-0.47,0.14,0.85,-1520,-1848,-1794
90915,19385400,13.70,-7.06660,-34.84196,12.60,7,-0.34,0.05,0.50,-1520,-1848,-1794
90915,19385400,13.70,-7.06660,-34.84196,12.60,7,-0.24,0.30,0.99,-1520,-1848,-1794
90915,19385400,13.70,-7.06660,-34.84196,12.60,7,-0.14,-0.27,0.69,-1520,-1848,-1794
90915,19385400,13.70,-7.06660,-34.84196,12.60,7,-0.06,0.41,0.59,-1520,-1848,-1794
90915,19385500,15.02,-7.06663,-34.84196,12.60,7,-0.30,0.45,0.54,-1520,-1848,-1794
90915,19385500,15.02,-7.06663,-34.84196,12.60,7,-0.02,0.21,0.98,-1520,-1848,-1794
